"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
792,"2","Все сделали очень быстро! Спасибо большое!","2025-05-10T12:04:26.313635Z",3932950,4.107,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:04:26.313635Z","","","","",""
793,"2","При личном общении были решены все вопросы, полное взаимопонимание, отлично выполненная работа... ","2025-05-10T12:04:51.321717Z",3932971,15.568,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T12:04:51.321717Z","","","","",""
794,"2","супер оперативно ","2025-05-10T12:04:55.603234Z",3933004,2.982,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:04:55.603234Z","","","","",""
795,"2","Всё супер ","2025-05-10T12:05:02.362831Z",3933019,2.278,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T12:05:02.362831Z","","","","",""
796,"2","Спасибо большое за оперативность ","2025-05-10T12:05:08.443516Z",3933121,2.931,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:05:08.443516Z","","","","",""
797,"2","Спасибо, всё оперативно сделано!","2025-05-10T12:05:19.794041Z",3933123,8.26,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:05:19.794041Z","","","","",""
798,"2","спасибо,отреагировали очень быстро!","2025-05-10T12:05:26.188433Z",3933159,4.887,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:05:26.188433Z","","","","",""
799,"2","очень быстро отреагировали..посмотрим ,как дальше будет..","2025-05-10T12:05:42.611388Z",3933243,13.312,5,"Нравится скорость отработки заявок","2025-05-10T12:05:42.611388Z","","","","",""
800,"2","Здравствуйте. Спасибо Геннадию за работу. Все проверил и решил работу. Просьба если ранее вопрос не решен, то не закрывать заявки просто так, а передавать информацию специалистам в указанной сфере. ","2025-05-10T12:06:18.454863Z",3933289,36.209999999999994,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен"",""ни к одному из перечисленных""]}","2025-05-10T12:06:26.138836Z","","","","",""
801,"2","Благодарю за оперативное решение. Ответственный сотрудник держал меня в курсе выполнения заявки,за что ему отдельное спасибо.Очень клиентоориентированный подход! Спасибо!","2025-05-10T12:06:43.318687Z",3933331,16.178,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T12:06:43.318687Z","","","","",""
802,"2","спасибо! очень оперативно! 5+","2025-05-10T12:06:47.811135Z",3933373,3.331,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T12:06:47.811135Z","","","","",""
803,"2","Спасибо ","2025-05-10T12:06:51.584321Z",3933571,2.901,5,"Вопрос решен","2025-05-10T12:06:51.584321Z","","","","",""
804,"2","Вауу, супер спасибо","2025-05-10T12:07:13.029678Z",3933799,5.596,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T12:07:13.029678Z","","","","",""
805,"2","Наконец то.  Спасибо. ","2025-05-10T12:07:19.960263Z",3933980,5.795,5,"Вопрос решен","2025-05-10T12:07:19.960263Z","","","","",""
806,"2","Огромное спасибо, очень помогли! Быстро и профессионально! ","2025-05-10T12:07:27.438930Z",3934049,6.485,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T12:07:27.438930Z","","","","",""
807,"2","все нормально, спасибо


","2025-05-10T12:07:30.902355Z",3934120,2.153,5,"Вопрос решен","2025-05-10T12:07:30.902355Z","","","","",""
808,"2","Спасибо огромное Татьяне, вопрос решился очень оперативно и четко. ","2025-05-10T12:07:59.376474Z",3934243,7.326,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T12:07:59.376474Z","","","","",""
809,"2","Большое спасибо мастеру 👍","2025-05-10T12:08:03.845648Z",3934321,3.151,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T12:08:03.845648Z","","","","",""
810,"2","Спасибо оператору,  деж. (аварийной) смене за оперативную работу!!!","2025-05-10T12:08:13.424006Z",3934485,8.704,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T12:08:13.424006Z","","","","",""
811,"2","Проблему решили временно, надеюсь люк поменяют","2025-05-10T12:08:21.919647Z",3934520,9.981,1,"{""choices"":[""Вопрос решен"",""ни к одному из перечисленных""]}","2025-05-10T12:08:24.669190Z","","","","",""
812,"2","Отреагировали оперативно, проблему решили и исправили по звонку телефона! 
 ","2025-05-10T12:08:34.966183Z",3934549,9.181,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:08:34.966183Z","","","","",""
813,"2","Ольга Птушкина  очень быстро и грамотно решила наш вопрос .Большое спасибо !!!","2025-05-10T12:08:42.690560Z",3934613,6.348,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T12:08:42.690560Z","","","","",""
814,"2","Спасибо за обратную связь! ","2025-05-10T12:08:57.796392Z",3934650,13.71,5,"Нравится качество работы сотрудников","2025-05-10T12:08:57.796392Z","","","","",""
815,"2","очень оперативно внесли данные по поверке ","2025-05-10T12:09:14.107950Z",3934651,15.167,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:09:14.107950Z","","","","",""
816,"2","Спасибо Вам большое, быстро среагировали","2025-05-10T12:09:18.964798Z",3934695,3.935,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:09:18.964798Z","","","","",""
817,"2","Спасибо!","2025-05-10T12:09:21.666758Z",3934782,1.616,5,"Вопрос решен","2025-05-10T12:09:21.666758Z","","","","",""
818,"2","Спасибо.","2025-05-10T12:09:24.904288Z",3934816,2.269,5,"Вопрос решен","2025-05-10T12:09:24.904288Z","","","","",""
819,"2","Решилось само собой","2025-05-10T12:09:30.971159Z",3934911,4.58,2,"ни к одному из перечисленных","2025-05-10T12:09:30.971159Z","","","","",""
820,"2","Сантехник очень быстро отключил воду, а сварщик очень быстро и качественно устранил проблему вновь, надеюсь, больше не увидимся ","2025-05-10T12:09:55.949352Z",3934913,17.577,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T12:09:55.949352Z","","","","",""
821,"2","Быстро среагировали ","2025-05-10T12:10:03.871042Z",3934970,6.106,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T12:10:03.871042Z","","","","",""
